CLAIM3YEARS,BUS_USE,CLERICAL,AD_BUILDINGS,RISK_RATED_AREA_B,SUM_INSURED_BUILDINGS,NCD_GRANTED_YEARS_B,AD_CONTENTS,RISK_RATED_AREA_C,SUM_INSURED_CONTENTS,NCD_GRANTED_YEARS_C,CONTENTS_COVER,BUILDINGS_COVER,SPEC_SUM_INSURED,SPEC_ITEM_PREM,UNSPEC_HRP_PREM,P1_POLICY_REFUSED,P1_SEX,APPR_ALARM,APPR_LOCKS,BEDROOMS,ROOF_CONSTRUCTION,WALL_CONSTRUCTION,FLOODING,LISTED,MAX_DAYS_UNOCC,NEIGH_WATCH,OWNERSHIP_TYPE,PAYING_GUESTS,PROP_TYPE,SAFE_INSTALLED,SEC_DISC_REQ,SUBSIDENCE,YEARBUILT,PAYMENT_METHOD,PAYMENT_FREQUENCY,LEGAL_ADDON_PRE_REN,LEGAL_ADDON_POST_REN,HOME_EM_ADDON_PRE_REN,HOME_EM_ADDON_POST_REN,GARDEN_ADDON_PRE_REN,GARDEN_ADDON_POST_REN,KEYCARE_ADDON_PRE_REN,KEYCARE_ADDON_POST_REN,HP1_ADDON_PRE_REN,HP1_ADDON_POST_REN,HP2_ADDON_PRE_REN,HP2_ADDON_POST_REN,HP3_ADDON_PRE_REN,HP3_ADDON_POST_REN,MTA_FLAG,MTA_FAP,MTA_APRP,LAST_ANN_PREM_GROSS,POL_STATUS,P1_AGE,PROP_AGE,DAYS_TO_BIND,DAYS_SINCE_MTA,HAS_ADJUSTED,HAS_MTA,IS_STANDARD_OCCUPANCY,HAS_PT_EMP,MAR_STATUS_Couple,MAR_STATUS_Solo,QUOTE_MONTH,QUOTE_WEEKDAY,EMP_STATUS_Carer,EMP_STATUS_Disabled,EMP_STATUS_Employed,EMP_STATUS_Houseperson,EMP_STATUS_None,EMP_STATUS_Other,EMP_STATUS_Student,EMP_STATUS_Unemployed,EMP_STATUS_Voluntary
0,0,0,1,15.0,1000000.0,7.0,1,30.0,50000.0,7.0,1,1,0.0,0.0,28.57,0,1,0,0,4.0,11.0,15.0,1,3.0,0.0,0,8.0,0.0,10.0,0,0,0,1869.0,1,1.0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,480.69,1,57,138.0,0,-1.0,0,0,1,0,1,0,12,3,0,0,0,1,0,0,0,0,0
0,0,0,0,10.0,0.0,0.0,1,5.0,50000.0,7.0,0,1,0.0,0.0,0.0,0,0,0,1,2.0,11.0,15.0,1,3.0,0.0,0,8.0,0.0,19.0,0,1,0,1960.0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,64.59,0,52,47.0,20,-1.0,0,0,1,0,0,1,10,2,0,0,1,0,0,0,0,0,0
0,0,0,1,20.0,1000000.0,7.0,1,14.0,50000.0,7.0,1,1,0.0,0.0,0.0,0,1,0,1,3.0,11.0,15.0,1,3.0,0.0,1,8.0,0.0,10.0,0,1,0,1946.0,1,1.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,213.78,0.0,213.78,1,64,61.0,24,-1.0,0,0,1,0,1,0,10,0,0,0,1,0,0,0,0,0,0
0,0,0,1,5.0,1000000.0,7.0,1,2.0,50000.0,7.0,1,1,0.0,0.0,0.0,0,0,0,1,3.0,11.0,15.0,1,3.0,0.0,0,3.0,0.0,10.0,0,1,0,1946.0,1,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,163.87,1,58,61.0,38,-1.0,0,0,1,0,1,0,10,4,0,0,1,0,0,0,0,0,0
1,0,0,1,23.0,1000000.0,5.0,1,10.0,50000.0,7.0,1,1,0.0,0.0,23.57,0,0,0,1,2.0,11.0,15.0,1,3.0,0.0,0,3.0,0.0,18.0,0,1,0,1960.0,1,1.0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0.0,0.0,251.71,0,49,47.0,36,-1.0,0,0,1,0,0,1,10,1,0,0,1,0,0,0,0,0,0
1,0,0,1,0.0,1000000.0,1.0,1,0.0,50000.0,3.0,1,1,0.0,0.0,0.0,0,0,0,1,3.0,11.0,15.0,1,3.0,0.0,1,8.0,0.0,1.0,0,1,0,1920.0,1,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,341.81,0,60,87.0,37,-1.0,0,0,1,0,0,0,10,2,0,0,1,0,0,0,0,0,0
0,0,0,0,9.0,0.0,0.0,1,1.0,50000.0,7.0,0,1,0.0,0.0,0.0,0,1,0,0,3.0,11.0,15.0,1,3.0,0.0,0,3.0,0.0,1.0,0,0,0,1946.0,1,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,76.35,1,56,61.0,10,-1.0,0,0,1,0,0,1,11,0,0,0,1,0,0,0,0,0,0
0,0,0,1,12.0,1000000.0,7.0,1,9.0,50000.0,7.0,1,1,0.0,0.0,19.82,0,1,1,1,3.0,11.0,15.0,1,3.0,0.0,0,8.0,0.0,2.0,0,1,0,1946.0,1,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,295.58,1,54,61.0,28,-1.0,0,0,1,0,1,0,10,5,0,0,0,1,0,0,0,0,0
1,0,0,1,4.0,1000000.0,7.0,1,2.0,50000.0,5.0,1,1,1599.0,9.87,14.86,0,1,0,0,3.0,11.0,15.0,1,3.0,0.0,0,3.0,0.0,19.0,0,0,0,1960.0,1,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,236.98,0,55,47.0,18,-1.0,0,0,1,0,0,1,11,1,0,0,1,0,0,0,0,0,0
0,0,0,1,10.0,1000000.0,7.0,1,2.0,50000.0,7.0,1,1,0.0,0.0,0.0,0,1,0,1,2.0,11.0,15.0,1,3.0,0.0,0,8.0,0.0,18.0,0,1,0,1960.0,0,1.0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,132.35,0.0,132.35,0,54,47.0,0,-1.0,0,0,1,0,0,1,11,1,0,0,0,0,1,0,0,0,0
0,0,0,0,10.0,0.0,0.0,1,3.0,50000.0,7.0,0,1,0.0,0.0,27.14,0,1,0,0,1.0,11.0,15.0,1,3.0,0.0,0,12.0,0.0,7.0,0,0,0,1946.0,1,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,139.47,139.47,139.47,0,50,62.0,60,-1.0,0,0,1,0,0,1,11,4,0,0,1,0,0,0,0,0,0
0,0,0,1,0.0,1000000.0,3.0,1,0.0,50000.0,3.0,1,1,0.0,0.0,0.0,0,1,0,1,3.0,11.0,15.0,1,3.0,0.0,0,8.0,0.0,18.0,0,1,0,1900.0,1,1.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,344.85,-3.68,344.85,0,47,107.0,32,-1.0,0,0,1,0,0,1,10,2,0,0,0,0,0,0,0,1,0
0,0,0,1,3.0,1000000.0,7.0,1,6.0,50000.0,7.0,1,1,2000.0,11.12,13.37,0,0,0,1,3.0,11.0,15.0,1,3.0,0.0,0,8.0,0.0,10.0,1,1,0,1946.0,0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,228.4,0,59,61.0,5,-1.0,0,0,1,0,1,0,11,0,0,0,0,0,0,0,1,0,0
0,0,0,1,10.0,1000000.0,7.0,1,4.0,50000.0,7.0,1,1,0.0,0.0,0.0,0,0,0,1,3.0,11.0,15.0,1,3.0,0.0,0,3.0,0.0,18.0,0,1,0,1946.0,0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,158.63,1,60,61.0,5,-1.0,0,0,1,0,1,0,11,0,0,0,1,0,0,0,0,0,0
0,0,0,0,10.0,0.0,0.0,1,2.0,50000.0,7.0,0,1,0.0,0.0,25.78,0,0,0,0,3.0,11.0,15.0,0,3.0,0.0,0,8.0,0.0,10.0,0,0,0,1960.0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,96.62,96.62,96.62,1,59,47.0,23,-1.0,0,0,1,1,1,0,11,0,0,0,1,0,0,0,0,0,0
0,0,0,1,1.0,1000000.0,7.0,1,9.0,50000.0,7.0,1,1,0.0,0.0,0.0,0,0,0,0,3.0,11.0,15.0,1,3.0,0.0,0,3.0,0.0,10.0,0,0,0,1920.0,1,1.0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0.0,0.0,219.3,0,55,87.0,26,-1.0,0,0,1,0,1,0,11,1,0,0,0,0,0,0,1,0,0
0,0,0,1,0.0,1000000.0,7.0,1,0.0,50000.0,7.0,1,1,0.0,0.0,28.22,0,0,0,0,3.0,11.0,15.0,1,3.0,0.0,0,8.0,0.0,1.0,0,0,0,1960.0,1,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,278.5,0,64,48.0,16,-1.0,0,0,1,0,1,0,12,0,0,0,1,0,0,0,0,0,0
0,0,0,1,5.0,1000000.0,7.0,1,1.0,50000.0,7.0,1,1,7410.0,45.78,14.86,0,1,0,0,3.0,11.0,15.0,1,3.0,0.0,0,3.0,0.0,10.0,0,0,0,1960.0,1,1.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,278.38,278.38,278.38,0,51,47.0,20,-1.0,0,0,1,0,0,1,12,1,0,0,0,0,1,0,0,0,0
1,0,0,0,8.0,0.0,0.0,1,10.0,50000.0,5.0,0,1,0.0,0.0,21.43,0,0,0,1,4.0,11.0,15.0,1,3.0,0.0,0,3.0,0.0,2.0,0,1,0,1990.0,1,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,191.72,191.72,191.72,0,52,18.0,33,-1.0,0,0,1,0,1,0,12,1,0,0,1,0,0,0,0,0,0
0,0,0,1,0.0,1000000.0,7.0,1,0.0,50000.0,7.0,1,1,900.0,12.47,35.01,0,0,0,1,5.0,11.0,15.0,1,3.0,0.0,1,3.0,0.0,10.0,0,1,0,1946.0,1,1.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,523.11,523.11,523.11,0,58,62.0,19,-1.0,0,0,1,0,1,0,12,3,0,0,1,0,0,0,0,0,0
0,0,0,1,7.0,1000000.0,7.0,1,4.0,50000.0,7.0,1,1,0.0,0.0,0.0,0,1,0,0,2.0,11.0,15.0,1,3.0,0.0,0,3.0,0.0,26.0,0,0,0,1946.0,1,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,162.5,0,62,61.0,19,-1.0,0,0,1,0,0,1,10,4,0,0,1,0,0,0,0,0,0
0,0,0,1,0.0,1000000.0,7.0,1,0.0,50000.0,7.0,1,1,0.0,0.0,0.0,0,1,0,1,2.0,11.0,15.0,1,3.0,0.0,0,3.0,0.0,19.0,0,1,0,1980.0,1,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,94.5,94.5,94.5,0,57,27.0,33,-1.0,0,0,1,0,1,0,10,0,0,0,0,0,0,1,0,0,0
0,0,0,0,10.0,0.0,0.0,1,4.0,50000.0,7.0,0,1,0.0,0.0,0.0,0,0,0,0,2.0,11.0,15.0,1,3.0,0.0,0,8.0,0.0,7.0,0,0,0,1980.0,0,1.0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,51.45,51.45,51.45,0,63,27.0,34,-1.0,0,0,1,0,1,0,10,4,0,0,1,0,0,0,0,0,0
0,1,1,1,4.0,1000000.0,7.0,1,5.0,50000.0,7.0,1,1,0.0,0.0,23.21,0,0,0,1,3.0,11.0,15.0,1,3.0,0.0,0,3.0,0.0,10.0,0,1,0,1990.0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,206.75,0,51,17.0,1,-1.0,0,0,1,0,1,0,11,1,0,0,1,0,0,0,0,0,0
0,0,0,1,13.0,1000000.0,7.0,1,15.0,50000.0,7.0,1,1,0.0,0.0,0.0,0,1,0,1,2.0,11.0,15.0,1,3.0,0.0,0,8.0,0.0,10.0,0,1,0,1869.0,1,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,244.27,0,55,138.0,34,-1.0,0,0,1,0,0,1,11,0,0,0,1,0,0,0,0,0,0
0,0,0,1,7.0,1000000.0,7.0,1,2.0,50000.0,7.0,1,1,0.0,0.0,14.86,0,1,0,1,3.0,11.0,15.0,1,3.0,0.0,0,8.0,0.0,10.0,0,1,0,1960.0,1,1.0,1,1,1,0,1,1,0,0,0,0,0,1,0,0,1,214.67,214.67,214.67,1,66,47.0,19,-1.0,0,0,1,0,0,1,11,0,0,0,1,0,0,0,0,0,0
1,0,0,1,36.0,1000000.0,4.0,1,17.0,50000.0,7.0,1,1,0.0,0.0,0.0,1,0,0,1,3.0,11.0,15.0,0,3.0,0.0,0,3.0,0.0,2.0,0,1,0,1990.0,1,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,232.84,232.84,232.84,1,57,17.0,9,-1.0,0,0,1,0,1,0,11,3,0,0,1,0,0,0,0,0,0
0,0,0,0,12.0,0.0,0.0,1,37.0,50000.0,7.0,0,1,0.0,0.0,0.0,0,1,0,1,1.0,11.0,15.0,1,3.0,0.0,0,12.0,0.0,26.0,0,1,0,1960.0,1,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,90.27,1,55,47.0,14,-1.0,0,0,1,0,0,1,11,0,0,0,0,0,1,0,0,0,0
0,0,0,0,10.0,0.0,0.0,1,2.0,50000.0,7.0,0,1,0.0,0.0,0.0,0,1,0,1,2.0,11.0,15.0,1,3.0,0.0,0,18.0,0.0,10.0,0,1,0,1946.0,1,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,53.01,0,50,61.0,16,-1.0,0,0,1,0,1,0,11,0,0,0,1,0,0,0,0,0,0
0,0,0,0,9.0,0.0,0.0,1,8.0,50000.0,7.0,0,1,0.0,0.0,0.0,0,1,0,0,1.0,11.0,15.0,1,3.0,0.0,0,18.0,0.0,9.0,0,0,0,1960.0,1,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,54.73,54.73,54.73,0,57,47.0,19,-1.0,0,0,1,0,0,1,11,2,0,0,0,0,1,0,0,0,0
0,0,0,1,1.0,1000000.0,7.0,1,2.0,50000.0,7.0,1,1,0.0,0.0,0.0,0,0,0,1,2.0,11.0,15.0,1,3.0,0.0,0,8.0,0.0,1.0,0,1,0,1960.0,0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,128.57,0,76,47.0,23,-1.0,0,0,1,0,1,0,11,2,0,0,1,0,0,0,0,0,0
0,0,0,1,8.0,1000000.0,7.0,0,6.0,0.0,0.0,1,0,0.0,0.0,0.0,0,0,1,1,3.0,11.0,15.0,1,3.0,0.0,0,3.0,0.0,1.0,0,1,0,1980.0,1,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,137.43,0.0,137.43,1,52,27.0,21,-1.0,0,0,1,0,1,0,11,1,0,0,1,0,0,0,0,0,0
0,0,0,1,11.0,1000000.0,7.0,1,11.0,50000.0,7.0,1,1,0.0,0.0,19.82,0,0,0,1,2.0,11.0,15.0,0,3.0,0.0,0,8.0,0.0,1.0,0,1,0,1960.0,1,1.0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,259.03,0,64,47.0,18,-1.0,0,0,1,0,1,0,12,0,0,0,0,0,0,0,1,0,0
0,0,0,1,0.0,1000000.0,7.0,1,0.0,50000.0,7.0,1,1,5000.0,30.61,35.72,0,0,0,1,4.0,11.0,15.0,0,3.0,0.0,1,8.0,0.0,2.0,0,1,0,1869.0,1,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,701.19,701.19,701.19,0,54,138.0,11,-1.0,0,0,1,0,1,0,12,5,0,0,1,0,0,0,0,0,0
0,0,0,1,1.0,1000000.0,7.0,1,2.0,50000.0,7.0,1,1,0.0,0.0,0.0,0,1,0,1,2.0,11.0,15.0,1,3.0,0.0,0,8.0,0.0,19.0,0,1,0,1960.0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,137.81,1,46,47.0,37,-1.0,0,0,1,0,0,1,10,3,0,0,1,0,0,0,0,0,0
1,0,0,1,0.0,1000000.0,3.0,1,0.0,50000.0,3.0,1,1,0.0,0.0,40.21,0,0,0,0,5.0,11.0,15.0,1,3.0,0.0,0,8.0,0.0,1.0,0,0,0,1990.0,1,1.0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,423.19,0.0,423.19,0,53,17.0,9,-1.0,0,0,1,0,1,0,10,5,0,0,1,0,0,0,0,0,0
1,0,0,1,8.0,1000000.0,4.0,1,2.0,50000.0,4.0,1,1,400.0,11.66,0.0,0,1,0,1,2.0,11.0,15.0,0,3.0,0.0,1,8.0,0.0,9.0,0,1,0,1960.0,1,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,198.29,198.29,198.29,0,59,47.0,60,-1.0,0,0,1,0,0,1,8,4,0,0,1,0,0,0,0,0,0
1,0,0,1,0.0,1000000.0,1.0,1,0.0,50000.0,1.0,1,1,0.0,0.0,0.0,0,1,0,0,5.0,11.0,15.0,1,3.0,0.0,0,8.0,0.0,2.0,0,0,0,1980.0,1,1.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,378.38,378.38,378.38,0,51,27.0,14,75.0,1,1,1,0,1,0,10,3,0,0,1,0,0,0,0,0,0
0,0,0,0,10.0,0.0,0.0,1,3.0,50000.0,4.0,0,1,6000.0,13.5,0.0,0,0,0,1,3.0,11.0,15.0,1,3.0,0.0,1,18.0,0.0,10.0,0,1,0,1990.0,0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,76.91,0,54,17.0,0,-1.0,0,0,1,0,1,0,11,0,0,0,0,0,1,0,0,0,0
0,0,0,1,0.0,1000000.0,7.0,1,0.0,50000.0,7.0,1,1,2000.0,8.9,0.0,0,0,1,1,4.0,11.0,15.0,1,3.0,0.0,0,8.0,0.0,2.0,0,1,0,1990.0,1,1.0,1,1,1,0,1,1,0,0,0,1,0,0,0,0,1,201.6,0.0,201.6,0,69,17.0,47,-1.0,0,0,1,0,0,1,11,3,0,0,1,0,0,0,0,0,0
1,0,0,1,26.0,1000000.0,7.0,1,19.0,50000.0,4.0,1,1,0.0,0.0,0.0,0,0,0,0,3.0,11.0,15.0,1,3.0,0.0,0,3.0,0.0,2.0,0,0,0,1960.0,1,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,429.07,0,52,47.0,21,-1.0,0,0,1,0,1,0,11,4,0,0,1,0,0,0,0,0,0
1,0,0,1,4.0,1000000.0,0.0,1,3.0,50000.0,0.0,1,1,0.0,0.0,0.0,0,0,0,0,5.0,11.0,15.0,1,3.0,0.0,1,8.0,0.0,10.0,0,1,0,1920.0,1,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,305.71,305.71,305.71,1,55,87.0,37,-1.0,0,0,1,0,1,0,10,3,0,0,1,0,0,0,0,0,0
0,0,0,0,10.0,0.0,0.0,1,15.0,50000.0,7.0,0,1,0.0,0.0,0.0,0,0,0,1,2.0,11.0,15.0,1,3.0,0.0,0,12.0,0.0,7.0,0,1,0,1960.0,1,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,147.37,1,54,47.0,16,-1.0,0,0,1,0,1,0,11,3,0,0,1,0,0,0,0,0,0
0,0,0,0,10.0,0.0,0.0,1,17.0,50000.0,7.0,0,1,0.0,0.0,0.0,0,1,0,0,3.0,11.0,15.0,1,3.0,0.0,0,12.0,0.0,19.0,0,0,1,1946.0,1,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,177.7,0,53,62.0,60,-1.0,0,0,1,0,1,0,10,4,0,0,1,0,0,0,0,0,0
0,0,0,0,10.0,0.0,0.0,1,2.0,50000.0,7.0,0,1,0.0,0.0,0.0,0,0,0,0,2.0,11.0,15.0,1,3.0,0.0,0,18.0,0.0,7.0,0,0,0,1920.0,1,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,48.9,0,58,88.0,34,-1.0,0,0,1,0,1,0,11,2,0,0,0,0,0,0,0,1,0
1,0,0,1,0.0,1000000.0,0.0,1,0.0,50000.0,7.0,1,1,0.0,0.0,0.0,0,0,1,0,3.0,11.0,15.0,1,3.0,0.0,0,8.0,0.0,2.0,0,1,0,1980.0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,113.3,0.0,113.3,0,61,27.0,31,-1.0,0,0,1,0,0,1,10,1,0,0,1,0,0,0,0,0,0
0,0,0,1,6.0,1000000.0,7.0,1,6.0,50000.0,4.0,1,1,0.0,0.0,14.86,0,1,0,1,2.0,11.0,15.0,1,3.0,0.0,0,8.0,0.0,1.0,0,1,0,2000.0,1,1.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,197.46,197.46,197.46,0,60,7.0,10,-1.0,0,0,1,0,1,0,11,4,0,0,1,0,0,0,0,0,0
0,0,0,1,29.0,1000000.0,6.0,0,8.0,0.0,0.0,1,0,0.0,0.0,0.0,0,1,0,0,2.0,11.0,15.0,1,3.0,0.0,0,8.0,0.0,10.0,0,0,0,1920.0,1,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,280.27,0,55,91.0,60,-1.0,0,0,1,0,0,0,10,3,0,0,1,0,0,0,0,0,0
1,0,0,1,19.0,1000000.0,2.0,1,28.0,50000.0,6.0,1,1,0.0,0.0,27.17,0,0,0,1,3.0,11.0,15.0,1,3.0,0.0,0,8.0,0.0,10.0,0,1,0,1920.0,1,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,366.85,0.0,366.85,0,61,91.0,60,-1.0,0,0,1,0,1,0,10,3,0,0,1,0,0,0,0,0,0
0,0,0,1,0.0,1000000.0,9.0,1,0.0,50000.0,9.0,1,1,0.0,0.0,0.0,0,0,0,1,3.0,11.0,15.0,1,3.0,0.0,0,8.0,0.0,10.0,0,0,0,1946.0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,124.05,1,51,65.0,2,-1.0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0
1,0,0,1,13.0,1000000.0,4.0,1,13.0,50000.0,7.0,1,1,0.0,0.0,0.0,0,0,0,1,4.0,11.0,15.0,1,3.0,0.0,0,3.0,0.0,2.0,0,1,0,1980.0,1,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,268.26,1,59,27.0,19,-1.0,0,0,1,0,1,0,10,2,0,0,1,0,0,0,0,0,0
0,0,0,1,0.0,1000000.0,7.0,1,0.0,50000.0,7.0,1,1,500.0,4.22,0.0,0,1,0,0,3.0,11.0,15.0,1,3.0,0.0,0,8.0,0.0,19.0,0,0,0,1980.0,1,1.0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,146.7,146.7,146.7,0,60,28.0,60,-1.0,0,0,1,0,0,1,10,4,0,0,1,0,0,0,0,0,0
0,0,0,0,9.0,0.0,0.0,1,0.0,50000.0,7.0,0,1,0.0,0.0,0.0,0,0,0,0,4.0,11.0,15.0,1,3.0,0.0,0,8.0,0.0,1.0,0,0,0,1960.0,1,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,142.67,1,61,47.0,23,-1.0,0,0,1,0,1,0,10,2,0,0,0,0,1,0,0,0,0
0,0,0,1,16.0,1000000.0,4.0,1,4.0,50000.0,7.0,1,1,0.0,0.0,24.43,0,0,0,0,4.0,11.0,15.0,1,2.0,0.0,1,3.0,0.0,18.0,0,0,0,1870.0,0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,556.87,0,50,137.0,13,-1.0,0,0,1,0,1,0,10,2,0,0,1,0,0,0,0,0,0
1,0,0,1,0.0,1000000.0,4.0,1,0.0,50000.0,2.0,1,1,0.0,0.0,0.0,0,0,0,0,4.0,11.0,15.0,1,3.0,0.0,0,3.0,0.0,10.0,0,0,0,1980.0,1,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,341.53,11.94,341.53,1,36,27.0,24,-1.0,0,0,1,0,1,0,10,3,0,0,1,0,0,0,0,0,0
0,0,0,1,3.0,1000000.0,7.0,1,3.0,50000.0,7.0,1,1,0.0,0.0,0.0,0,1,0,1,3.0,11.0,15.0,1,3.0,0.0,0,8.0,0.0,2.0,0,1,0,1990.0,1,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,260.48,260.48,260.48,0,50,17.0,26,-1.0,0,0,1,0,0,1,10,0,0,0,1,0,0,0,0,0,0
0,0,0,1,32.0,1000000.0,7.0,1,20.0,50000.0,7.0,1,1,0.0,0.0,27.12,0,0,0,0,4.0,11.0,15.0,1,3.0,0.0,1,3.0,0.0,2.0,0,1,0,1960.0,0,1.0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0.0,0.0,398.22,1,54,47.0,38,-1.0,0,0,1,0,1,0,10,3,0,0,1,0,0,0,0,0,0
0,0,0,0,10.0,0.0,0.0,1,1.0,50000.0,7.0,0,1,0.0,0.0,0.0,0,0,0,0,3.0,11.0,15.0,1,3.0,0.0,0,8.0,0.0,18.0,0,0,0,1870.0,1,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,53.56,0,57,137.0,18,-1.0,0,0,1,0,1,0,11,2,0,0,1,0,0,0,0,0,0
0,0,0,0,12.0,0.0,0.0,1,4.0,50000.0,7.0,0,1,0.0,0.0,0.0,0,0,0,1,2.0,11.0,15.0,1,3.0,0.0,0,8.0,0.0,26.0,0,1,0,1990.0,1,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,69.74,0,57,17.0,8,-1.0,0,0,1,0,1,0,11,2,0,0,1,0,0,0,0,0,0
0,0,0,1,0.0,1000000.0,7.0,1,0.0,50000.0,7.0,1,1,0.0,0.0,0.0,0,0,0,1,4.0,11.0,15.0,1,3.0,0.0,0,8.0,0.0,2.0,0,1,0,1980.0,1,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,284.06,284.06,284.06,1,55,27.0,17,-1.0,0,0,1,0,1,0,11,2,0,0,1,0,0,0,0,0,0
0,0,0,1,5.0,1000000.0,7.0,1,3.0,50000.0,7.0,1,1,0.0,0.0,12.45,0,0,0,0,2.0,11.0,15.0,1,3.0,0.0,0,8.0,0.0,10.0,0,0,0,1869.0,1,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,212.94,212.94,212.94,1,61,138.0,16,307.0,1,1,1,0,1,0,11,3,0,0,1,0,0,0,0,0,0
0,0,0,1,8.0,1000000.0,7.0,1,3.0,50000.0,7.0,1,1,1900.0,10.35,0.0,0,0,0,1,4.0,11.0,15.0,1,3.0,0.0,0,3.0,0.0,2.0,0,1,0,1990.0,1,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,266.14,0,52,17.0,24,-1.0,0,0,1,0,1,0,11,2,0,0,1,0,0,0,0,0,0
0,0,0,1,25.0,1000000.0,7.0,1,16.0,50000.0,7.0,1,1,900.0,6.87,23.57,0,0,0,0,3.0,11.0,15.0,1,3.0,0.0,0,3.0,0.0,1.0,0,0,0,1960.0,1,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,319.15,0,56,47.0,15,-1.0,0,0,1,0,1,0,11,5,0,0,1,0,0,0,0,0,0
